,Rewards,Episode Time
0,-95,0.0875277519226074
1,-259,0.1599056720733642
2,-164,0.1437671184539795
3,-350,0.198575735092163
4,-396,0.2596514225006103
5,-3937,1.7923197746276855
6,-185,0.1576592922210693
7,-173,0.1147925853729248
8,-90,0.0983514785766601
9,-226,0.1685020923614502
10,-3937,1.7629916667938232
11,-3937,1.7061278820037842
12,-224,0.1860444545745849
13,-116,0.0974960327148437
14,-327,0.2195146083831787
15,-167,0.1145617961883544
16,-57,0.0984857082366943
17,-3937,1.8430466651916504
18,-320,0.1935482025146484
19,-121,0.0895848274230957
20,-8,0.0664539337158203
21,-348,0.2264752388000488
22,-16,0.0582015514373779
23,-190,0.1494460105895996
24,-39,0.0700018405914306
25,-3937,1.8241066932678225
26,-106,0.1247150897979736
27,-3937,1.7284514904022217
28,15,0.0402209758758544
29,-329,0.2126166820526123
30,-173,0.1449873447418213
31,-79,0.0872750282287597
32,-3937,1.7596840858459473
33,-32,0.0520684719085693
34,20,0.0491445064544677
35,-161,0.1359260082244873
36,-336,0.2379508018493652
37,-464,0.2600157260894775
38,-108,0.1140916347503662
39,-61,0.0903360843658447
40,-361,0.258671760559082
41,-3937,1.737994909286499
42,-74,0.1089708805084228
43,-87,0.0968382358551025
44,-46,0.0782275199890136
45,-120,0.1294691562652588
46,-223,0.1639668941497802
47,6,0.0493648052215576
48,34,0.0261449813842773
49,40,0.0328974723815918
50,-3937,1.7820765972137451
51,29,0.0320765972137451
52,-60,0.0754756927490234
53,-40,0.0742044448852539
54,6,0.0551161766052246
55,3,0.055049180984497
56,21,0.04429292678833
57,-16,0.0713171958923339
58,-3937,1.7645456790924072
59,37,0.0220820903778076
60,45,0.0320944786071777
61,-92,0.0948717594146728
62,-3916,1.7279505729675293
63,1,0.0443401336669921
64,-37,0.0634028911590576
65,-33,0.0662446022033691
66,27,0.0306024551391601
67,24,0.0392005443572998
68,62,0.0119988918304443
69,-23,0.0723803043365478
70,48,0.0340878963470459
71,33,0.0313098430633544
72,35,0.0271792411804199
73,32,0.0259902477264404
74,61,0.0261244773864746
75,-20,0.0620942115783691
76,50,0.0170850753784179
77,57,0.0140416622161865
78,31,0.0372064113616943
79,39,0.0222020149230957
80,29,0.0434029102325439
81,41,0.0353116989135742
82,23,0.0440173149108886
83,-3937,1.7044451236724854
84,10,0.0382673740386962
85,18,0.0516650676727294
86,-3937,1.721806526184082
87,-3937,1.749176025390625
88,-36,0.06528902053833
89,86,0.0099945068359375
90,8,0.0389771461486816
91,50,0.0250530242919921
92,36,0.0384340286254882
93,-3937,1.70210862159729
94,55,0.0181365013122558
95,76,0.0160002708435058
96,20,0.0375933647155761
97,54,0.0180842876434326
98,65,0.0120699405670166
99,-3937,1.7069928646087646
100,29,0.0389702320098876
101,32,0.0260558128356933
102,18,0.0378987789154052
103,-3937,1.7187888622283936
104,55,0.0249075889587402
105,-3916,1.6947236061096191
106,-3937,1.6962039470672607
107,-39,0.0508224964141845
108,76,0.017998456954956
109,29,0.0312564373016357
110,-3937,1.777237892150879
111,76,0.0120003223419189
112,27,0.0337963104248046
113,76,0.0179982185363769
114,84,0.0120236873626708
115,7,0.0495765209197998
116,40,0.0229604244232177
117,60,0.0110867023468017
118,32,0.0320518016815185
119,-3937,1.7116420269012451
120,-3937,1.7799811363220217
121,58,0.0110001564025878
122,-3937,1.7078030109405518
123,36,0.0197293758392334
124,-3937,1.70196795463562
125,-3937,1.6672463417053225
126,59,0.0160713195800781
127,45,0.0199854373931884
128,-3916,1.782158374786377
129,37,0.0207631587982177
130,67,0.0190651416778564
131,40,0.0232448577880859
132,69,0.0213391780853271
133,13,0.034111738204956
134,-3916,1.7019448280334473
135,59,0.0120844841003417
136,53,0.0160369873046875
137,-3937,1.7023327350616455
138,-3937,1.7073578834533691
139,-3916,1.6740643978118896
140,84,0.0122125148773193
141,76,0.0140950679779052
142,59,0.024097204208374
143,21,0.0321478843688964
144,-3937,1.735203742980957
145,45,0.0259997844696044
146,-3937,1.7653884887695312
147,65,0.0171689987182617
148,39,0.0232455730438232
149,-3937,1.689321756362915
150,38,0.0271148681640625
151,-3916,1.7780251502990725
152,47,0.0292203426361084
153,29,0.0271961688995361
154,84,0.0110881328582763
155,71,0.0061159133911132
156,86,0.0100839138031005
157,43,0.0231950283050537
158,30,0.0371885299682617
159,-3937,1.6940743923187256
160,9,0.0389418601989746
161,-3937,1.693976879119873
162,-3937,1.791450262069702
163,70,0.0146312713623046
164,-3937,1.710273265838623
165,27,0.0241036415100097
166,-3916,1.7061967849731443
167,-3937,1.693875789642334
168,78,0.014108657836914
169,45,0.0194230079650878
170,65,0.021146535873413
171,19,0.0460758209228515
172,29,0.0274684429168701
173,-3937,1.7217965126037598
174,-3937,1.6996538639068604
175,47,0.0150172710418701
176,-3916,1.7670490741729736
177,56,0.0120899677276611
178,25,0.0335438251495361
179,65,0.008563756942749
180,52,0.0289959907531738
181,67,0.0079305171966552
182,16,0.0361247062683105
183,54,0.0181858539581298
184,-3937,1.711702823638916
185,-3937,1.6473288536071775
186,36,0.0243170261383056
187,49,0.0182781219482421
188,-3937,1.7828798294067385
189,52,0.014200210571289
190,21,0.0343005657196044
191,-3916,1.6873631477355957
192,63,0.0110993385314941
193,63,0.0260019302368164
194,43,0.0212123394012451
195,-3916,1.7209055423736572
196,71,0.0065536499023437
197,-3937,1.7639622688293457
198,21,0.0363550186157226
199,83,0.0110354423522949
200,67,0.008998155593872
201,60,0.0119972229003906
202,51,0.0180320739746093
203,64,0.0201737880706787
204,56,0.0252916812896728
205,-3937,1.704641580581665
206,-3916,1.6998562812805176
207,14,0.0303244590759277
208,80,0.0135478973388671
209,30,0.0362095832824707
210,49,0.017585277557373
211,93,0.0059390068054199
212,50,0.0207502841949462
213,97,0.0055372714996337
214,55,0.0293090343475341
215,71,0.0081117153167724
216,60,0.0144920349121093
217,60,0.0140984058380126
218,-3916,1.7070486545562744
219,-3937,1.6637661457061768
220,74,0.0176398754119873
221,49,0.0273504257202148
222,62,0.0141463279724121
223,41,0.0213840007781982
224,29,0.0277760028839111
225,36,0.0233106613159179
226,71,0.0089976787567138
227,74,0.0152435302734375
228,-36,0.060950756072998
229,87,0.0100018978118896
230,-3916,1.7640647888183594
231,83,0.009141206741333
232,66,0.0111432075500488
233,65,0.0096228122711181
234,69,0.0181982517242431
235,-3916,1.6947083473205566
236,30,0.027174949645996
237,55,0.0242958068847656
238,72,0.020768404006958
239,-3937,1.7231359481811523
240,80,0.0130014419555664
241,48,0.0190019607543945
242,92,0.0090019702911376
243,68,0.0110003948211669
244,-3916,1.7044956684112549
245,95,0.0049998760223388
246,65,0.0241091251373291
247,54,0.0180006027221679
248,-3916,1.7129082679748535
249,57,0.0203328132629394
250,-3937,1.7581963539123535
251,93,0.0049998760223388
252,48,0.029369831085205
