,Rewards,Episode Time
0,-161,0.1402156352996826
1,-723,0.3982923030853271
2,-309,0.2489800453186035
3,-169,0.152925968170166
4,-289,0.235851764678955
5,-219,0.1620981693267822
6,-340,0.2889144420623779
7,-3937,1.803344964981079
8,-446,0.2578277587890625
9,-3937,1.7370407581329346
10,-3937,2.0571322441101074
11,-146,0.1176035404205322
12,-3937,1.817590951919556
13,32,0.0309991836547851
14,-35,0.0722744464874267
15,-62,0.1532559394836425
16,-3937,2.2899863719940186
17,28,0.0321865081787109
18,4,0.0472872257232666
19,-49,0.0785174369812011
20,-13,0.0708670616149902
21,-123,0.1224434375762939
22,-3916,1.875037670135498
23,-3937,1.785966873168945
24,-148,0.1709773540496826
25,-3937,2.1157047748565674
26,-3937,1.8398561477661133
27,-19,0.0654633045196533
28,-3916,1.9507157802581787
29,-137,0.1071734428405761
30,-405,0.3130161762237549
31,-115,0.1201913356781005
32,36,0.0453457832336425
33,-9,0.0718750953674316
34,40,0.0423338413238525
35,-49,0.0824389457702636
36,-77,0.110490083694458
37,-3937,2.2006280422210693
38,44,0.0440471172332763
39,-83,0.1130256652832031
40,-3916,1.9351346492767327
41,-112,0.0898301601409912
42,-95,0.1197752952575683
43,47,0.0326733589172363
44,-3916,1.885688543319702
45,47,0.0259392261505126
46,-51,0.0921027660369873
47,-98,0.110844612121582
48,21,0.0371844768524169
49,-3916,1.834045648574829
50,-3916,1.9925785064697263
51,-156,0.1098213195800781
52,-28,0.0783343315124511
53,-146,0.1266906261444091
54,-3937,1.866943120956421
55,-3937,1.8000545501708984
56,-3,0.0521578788757324
57,-17,0.0588829517364501
58,-3937,1.899303913116455
59,-47,0.0689034461975097
60,-3916,2.1484766006469727
61,0,0.0482029914855957
62,-8,0.0547566413879394
63,15,0.0395328998565673
64,28,0.0341663360595703
65,-3916,2.0274205207824707
66,-41,0.079153299331665
67,-3937,1.88405990600586
68,-4,0.0538315773010253
69,-9,0.0545074939727783
70,25,0.0348634719848632
71,-19,0.0610632896423339
72,-9,0.0601911544799804
73,54,0.0310809612274169
74,-8,0.057046890258789
75,13,0.0437042713165283
76,-60,0.1010904312133789
77,-26,0.0687232017517089
78,-34,0.0731990337371826
79,69,0.0228307247161865
80,-3937,2.138232469558716
81,77,0.0161988735198974
82,67,0.0119886398315429
