,Rewards,Episode Time
0,-128,0.215569257736206
1,-325,0.3613271713256836
2,-66,0.179166555404663
3,-9,0.0819354057312011
4,-3937,3.8891100883483887
5,-601,0.7557740211486816
6,-152,0.2546892166137695
7,-153,0.2563507556915283
8,-3916,4.0463972091674805
9,-210,0.3007314205169678
10,-129,0.2214174270629882
11,-330,0.4219913482666015
12,-289,0.3729379177093506
13,-541,0.6227247714996338
14,-243,0.3420355319976806
15,-193,0.3169035911560058
16,-358,0.4504532814025879
17,15,0.0798220634460449
18,-221,0.3127198219299316
19,-100,0.1723513603210449
20,-58,0.1625847816467285
21,-638,0.7735991477966309
22,-147,0.2298164367675781
23,-259,0.3485949039459228
24,-160,0.29109787940979
25,-337,0.442044734954834
26,17,0.0744800567626953
27,-157,0.26434326171875
28,-103,0.1972417831420898
29,-53,0.1371760368347168
30,-37,0.1190307140350341
31,69,0.0413081645965576
32,8,0.0840694904327392
33,-3937,4.096691608428955
34,-3916,4.102126836776733
35,-3916,4.038087844848633
36,-50,0.1560578346252441
37,-105,0.1925330162048339
38,16,0.0722835063934326
39,34,0.0532426834106445
40,-76,0.1616361141204834
41,-12,0.0861730575561523
42,-9,0.0955300331115722
43,-58,0.1421055793762207
44,41,0.0462257862091064
45,-25,0.1377029418945312
46,-3937,4.226227521896362
47,-3937,4.188061952590942
48,21,0.0632557868957519
49,31,0.0513076782226562
50,-92,0.1950867176055908
51,-29,0.1198611259460449
52,27,0.0790245532989502
53,35,0.0552649497985839
54,27,0.0662143230438232
55,48,0.0562849044799804
56,-74,0.1717779636383056
57,34,0.0699403285980224
58,-99,0.1888105869293213
59,1,0.084348440170288
60,-14,0.1030178070068359
61,-20,0.1034390926361084
62,-3937,4.189281225204468
63,-88,0.284259557723999
64,60,0.0250444412231445
65,-3916,3.997079849243164
66,-15,0.1116886138916015
67,-3916,4.160315990447998
68,-40,0.1273818016052246
69,-37,0.1099059581756591
70,56,0.0365021228790283
71,-3916,4.068199872970581
72,-3937,4.062000036239624
73,6,0.0742053985595703
74,-3916,4.176611423492432
75,27,0.0708181858062744
76,41,0.0637402534484863
77,45,0.0406098365783691
78,54,0.0293459892272949
79,40,0.0445423126220703
80,45,0.069005012512207
81,-3,0.0912966728210449
82,-3916,4.100698947906494
83,-3937,3.985900640487671
84,-3937,3.924391984939575
85,-3937,3.961041927337648
86,2,0.0884673595428466
87,33,0.0531976222991943
88,22,0.0665132999420166
89,-19,0.11564302444458
90,-32,0.133000373840332
91,82,0.0271964073181152
92,43,0.0591380596160888
93,80,0.0306587219238281
94,-3937,4.187864065170288
95,-22,0.1090755462646484
96,52,0.0343241691589355
97,23,0.0849575996398925
98,35,0.0689008235931396
99,8,0.0788521766662597
100,55,0.0288021564483642
101,16,0.0737202167510986
102,-3937,3.992374181747437
103,-3937,4.147748708724976
104,-3916,4.155747890472412
105,56,0.0514497756958007
106,-3937,4.446427583694458
107,57,0.0259151458740234
108,-3937,4.543399810791016
109,51,0.0342845916748046
110,56,0.0352399349212646
111,-3937,4.285349130630493
112,-3937,4.340000629425049
113,0,0.1156477928161621
114,-3937,4.136148929595947
115,34,0.0452828407287597
116,43,0.0410921573638916
117,38,0.0672752857208252
118,35,0.0564026832580566
119,-3937,3.877223014831543
120,74,0.0319139957427978
121,50,0.0349173545837402
122,-3937,3.863377094268799
123,54,0.0298895835876464
124,50,0.0371861457824707
125,-3937,3.992597579956055
126,71,0.0397493839263916
127,24,0.065223217010498
128,66,0.0402002334594726
129,70,0.03932785987854
130,-3916,3.9014410972595215
131,41,0.0409984588623046
132,67,0.0192043781280517
133,22,0.0805540084838867
134,69,0.0150585174560546
135,81,0.0257794857025146
136,57,0.0305299758911132
137,64,0.0213723182678222
138,-3937,3.994455337524414
139,-3916,4.041767597198486
140,-3916,4.016684532165527
141,51,0.0313541889190673
142,62,0.0403797626495361
143,71,0.0139453411102294
144,77,0.031383991241455
145,40,0.0456240177154541
146,-3937,4.102373361587524
147,89,0.0153262615203857
148,-3937,3.8195700645446777
149,-3937,4.035902976989746
150,70,0.0160036087036132
151,-3916,4.173517942428589
152,-3937,4.01151180267334
153,78,0.0262391567230224
154,3,0.0759975910186767
155,-3916,4.005854606628418
156,53,0.0364460945129394
157,68,0.0199971199035644
158,-3916,4.000454664230347
159,53,0.0344393253326416
160,34,0.0535113811492919
161,-3937,4.156763553619385
162,-3937,4.109777688980103
163,84,0.0251009464263916
164,45,0.0431876182556152
165,72,0.032710313796997
166,-3937,4.340997695922852
167,57,0.0335879325866699
168,68,0.0190949440002441
169,54,0.0363836288452148
170,-3916,4.3418169021606445
171,38,0.0569205284118652
172,74,0.0121088027954101
173,34,0.0494830608367919
174,71,0.0340752601623535
175,-3916,4.3880767822265625
176,-3916,3.9928674697875977
177,-3937,3.70055079460144
178,-3937,3.923691749572754
179,-3916,3.9652066230773926
180,48,0.0379843711853027
181,27,0.0572116374969482
182,44,0.0430750846862793
183,43,0.035231590270996
184,71,0.0360224246978759
185,-3916,4.0085954666137695
186,-3937,4.192879676818848
187,61,0.0224623680114746
188,43,0.0420513153076171
189,-3937,4.032197952270508
190,-3937,4.059269189834595
191,53,0.0336358547210693
192,-3937,4.225189208984375
193,-3937,4.243624925613403
194,-3937,4.382179975509644
195,49,0.0336740016937255
196,49,0.0413401126861572
197,61,0.02520751953125
198,47,0.0394492149353027
199,56,0.0292351245880126
200,53,0.0314526557922363
201,-3937,3.727272510528565
202,86,0.0216577053070068
203,49,0.0392868518829345
204,18,0.0834271907806396
205,57,0.0484278202056884
206,24,0.0638236999511718
207,56,0.027505874633789
208,67,0.0191781520843505
209,-3916,3.698981046676636
210,60,0.0251660346984863
211,58,0.0273101329803466
212,-3916,3.7869791984558105
213,85,0.0243594646453857
214,-3937,3.6034889221191406
215,61,0.0197973251342773
216,-3937,3.625353336334229
217,-3916,3.881333589553833
218,-3937,3.605196952819824
219,91,0.012315034866333
220,73,0.0120949745178222
221,-3937,3.605154514312744
222,-3937,3.8080434799194336
223,41,0.0366709232330322
224,64,0.020705223083496
225,73,0.0121791362762451
226,65,0.0242664813995361
227,-3937,3.755847692489624
228,73,0.011073350906372
229,69,0.0151312351226806
230,-3937,3.594311714172364
231,69,0.0139853954315185
232,-3937,3.650820016860962
233,69,0.0133254528045654
234,-3916,3.604288339614868
235,-3916,3.651055574417114
236,81,0.0250015258789062
237,58,0.0264205932617187
238,68,0.0176007747650146
239,77,0.0304481983184814
240,49,0.0393862724304199
241,69,0.0171122550964355
242,-3916,3.8549001216888414
243,54,0.026374340057373
244,56,0.0288422107696533
245,47,0.0384087562561035
246,-3916,3.6137561798095694
247,89,0.014423131942749
248,80,0.0272443294525146
249,-3937,3.57637906074524
250,73,0.012235403060913
251,63,0.0231003761291503
252,22,0.0636968612670898
253,-3916,3.4774649143218994
254,58,0.0267615318298339
255,45,0.036475658416748
256,-3937,3.614988803863525
257,-3937,3.6333353519439697
258,53,0.0324814319610595
259,-3916,3.499773979187012
260,47,0.0590271949768066
261,-3916,3.517646789550781
262,57,0.028355598449707
263,93,0.0138473510742187
264,67,0.0190870761871337
265,49,0.0354576110839843
266,62,0.0233633518218994
267,-3937,3.509917497634888
268,60,0.0253305435180664
269,-3937,3.755821943283081
270,-3937,4.005763053894043
271,-3937,4.209763288497925
272,72,0.0343208312988281
273,-3937,3.796419143676758
274,71,0.0141530036926269
275,-3937,3.7416272163391113
276,-3937,3.632627487182617
277,71,0.0120067596435546
278,80,0.0256004333496093
279,-3937,3.7643678188323975
280,59,0.0259177684783935
281,-3937,3.683627367019653
282,88,0.0202572345733642
283,-3916,3.9882757663726807
284,52,0.0413641929626464
285,-3916,3.8017032146453857
286,-3916,4.138591289520264
287,-3937,3.9802768230438232
288,52,0.0292632579803466
289,49,0.030496597290039
290,90,0.0165309906005859
291,-3916,3.652496576309204
292,-3937,3.836405754089356
293,-3937,3.877541303634644
294,62,0.0455057621002197
295,59,0.0233998298645019
296,50,0.0332069396972656
297,-3916,3.84394121170044
298,62,0.0180952548980712
299,91,0.012195348739624
300,55,0.0281229019165039
301,75,0.0095856189727783
302,90,0.0126445293426513
303,70,0.0130023956298828
304,75,0.0255403518676757
305,88,0.0143928527832031
306,43,0.0425372123718261
307,94,0.011162519454956
308,-3937,3.552579641342163
309,52,0.0290446281433105
310,77,0.0272750854492187
311,54,0.0308997631072998
312,85,0.0209770202636718
313,66,0.017125129699707
314,58,0.0232765674591064
315,89,0.0130019187927246
316,73,0.0091018676757812
317,-3937,3.672620296478272
318,72,0.0328657627105712
319,-3937,3.586334228515625
320,-3937,3.8757688999176025
321,67,0.0202381610870361
322,-3916,3.8854589462280273
323,77,0.0081665515899658
324,50,0.0362541675567626
325,-3916,3.86605715751648
326,68,0.0193324089050292
327,49,0.0657377243041992
328,52,0.0326220989227294
329,77,0.0301003456115722
330,56,0.0292913913726806
331,66,0.0201923847198486
332,62,0.0233755111694335
333,67,0.0201108455657959
334,64,0.047008991241455
335,92,0.0151400566101074
336,-3937,3.725649833679199
337,70,0.033215045928955
338,75,0.0313708782196044
339,96,0.0102851390838623
340,49,0.0366163253784179
341,74,0.0359091758728027
342,64,0.0201268196105957
343,54,0.0307292938232421
344,89,0.0152344703674316
345,73,0.0110940933227539
346,9,0.0685737133026123
347,-3916,3.5448787212371826
348,-3937,3.765025615692138
349,-3937,3.757089614868164
350,-3916,3.6714298725128174
351,74,0.009002685546875
352,70,0.0151047706604003
353,86,0.0190911293029785
354,72,0.0110001564025878
355,86,0.0190010070800781
356,59,0.0256049633026123
357,-3937,3.530123233795166
358,89,0.0200750827789306
359,-3937,3.5988173484802246
360,-3916,3.7811198234558105
361,-3937,4.55346417427063
362,65,0.0400307178497314
363,84,0.0212082862854003
364,-3937,3.711057424545288
365,78,0.0333285331726074
366,47,0.0371017456054687
367,68,0.013779878616333
368,94,0.009000539779663
369,49,0.0434150695800781
370,-3937,3.772087335586548
371,65,0.0382821559906005
372,86,0.0227861404418945
373,91,0.0160958766937255
374,-3937,3.6988561153411865
375,97,0.0613408088684082
376,91,0.0133266448974609
377,77,0.0060224533081054
378,-3937,3.86795711517334
379,52,0.0281851291656494
380,68,0.0170783996582031
381,94,0.013355016708374
382,-3916,3.5673511028289795
383,79,0.0247998237609863
384,-3916,4.766693353652954
385,-3937,3.612211227416992
386,2,0.081045389175415
387,80,0.0261876583099365
388,48,0.0354034900665283
389,59,0.0261306762695312
390,81,0.0242919921875
391,-3916,3.602365255355835
392,85,0.0263586044311523
393,79,0.0285954475402832
394,-3916,3.915239810943604
395,72,0.031689167022705
396,70,0.0389790534973144
397,84,0.029006004333496
398,77,0.0272679328918457
399,31,0.0562295913696289
400,67,0.0374658107757568
401,-3916,3.799939870834351
402,90,0.015679121017456
