,Rewards,Episode Time
0,-425,0.2352302074432373
1,-39,0.0739963054656982
2,-3916,1.7975618839263916
3,-86,0.0832870006561279
4,-37,0.0738334655761718
5,-291,0.1883988380432129
6,-69,0.0867700576782226
7,-44,0.0802152156829834
8,-259,0.1718993186950683
9,-335,0.1973674297332763
10,-310,0.2358326911926269
11,-3916,1.7189371585845947
12,-32,0.0604274272918701
13,-379,0.2219254970550537
14,-539,0.3153884410858154
15,-198,0.1206920146942138
16,-57,0.0924787521362304
17,-321,0.1972002983093261
18,-375,0.2303104400634765
19,-22,0.0562243461608886
20,-49,0.082883596420288
21,-3916,1.7032101154327393
22,-32,0.0620017051696777
23,12,0.0461812019348144
24,-230,0.1715602874755859
25,-254,0.2406647205352783
26,-3937,2.023991107940674
27,32,0.032015323638916
28,-124,0.1370410919189453
29,-114,0.1073250770568847
30,-74,0.0939183235168457
31,-114,0.1182513236999511
32,-3937,1.914116382598877
33,-158,0.1181879043579101
34,-3916,1.7842686176300049
35,-71,0.079256534576416
36,-117,0.1117815971374511
37,-111,0.1104085445404052
38,-55,0.0929958820343017
39,-111,0.1176245212554931
40,-9,0.0542902946472168
41,-104,0.1232101917266845
42,-111,0.1175997257232666
43,-23,0.0740599632263183
44,-133,0.1387743949890136
45,-174,0.1266014575958252
46,-1,0.0492186546325683
47,-29,0.0791347026824951
48,-3937,1.9004156589508057
49,-321,0.1864967346191406
50,-6,0.0564637184143066
51,-3916,1.8316006660461424
52,-94,0.1172187328338623
53,54,0.0295891761779785
54,-11,0.0684928894042968
55,-139,0.1289055347442627
56,43,0.0262634754180908
57,-41,0.0727365016937255
58,-156,0.1408267021179199
59,6,0.0455269813537597
60,-98,0.1263656616210937
61,-25,0.0614840984344482
62,-4,0.0618798732757568
63,-10,0.0535616874694824
64,-96,0.1130859851837158
65,26,0.0425024032592773
66,-102,0.0970022678375244
67,1,0.0441236495971679
68,74,0.0197079181671142
69,-198,0.1751437187194824
70,43,0.0379297733306884
71,-38,0.0715820789337158
72,-3937,1.8733561038970947
73,30,0.0327062606811523
74,9,0.0440914630889892
75,-42,0.0776147842407226
76,-3937,1.815908670425415
77,-3937,1.7759990692138672
78,9,0.0446736812591552
79,15,0.0540204048156738
80,-54,0.0766148567199707
81,28,0.03428316116333
82,-12,0.069063663482666
83,-3937,1.8036468029022217
84,-3916,1.798776388168335
85,35,0.0211517810821533
86,80,0.0160503387451171
87,-6,0.0651390552520752
88,-3916,1.890320301055908
89,9,0.0346236228942871
90,-20,0.0640699863433837
91,-3937,1.8556125164031985
92,2,0.0441679954528808
93,39,0.0246469974517822
94,-3937,1.798411846160889
95,-3937,1.761061668395996
96,-3937,1.7991480827331543
97,26,0.0273094177246093
98,-28,0.0657699108123779
99,25,0.0346632003784179
